CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
08680499000137,Map Industria E Comercio De Condimentos E Plasticos Ltda,Indústria,4.Micro,Fabricação de vinagres,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MAP INDUSTRIA E COMERCIO DE CONDIMENTOS E PLASTICOS LTDA,INDÚSTRIA,Fabricacao de vinagres,PEQUENO PORTE,Arapiraca,8680499000137.0,,1099-6/01,1099601.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08695037000193,Gold Cafes Ltda,Industria | Indústria,4.Micro,Torrefação e moagem de café,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,GOLD CAFES LTDA,INDÚSTRIA,Torrefacao e moagem de cafe,MICRO EMPRESA,Maceió,8695037000193.0,8695037000193.0,1081-3/02,1081302.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08789800000145,Cad Solucoes Em Engenharia Ltda,Industria,3.Pequena,Instalação e manutenção elétrica,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CAD SOLUCOES EM ENGENHARIA LTDA,INDÚSTRIA,Instalacao e manutencao eletrica,PEQUENO PORTE,Maceió,8789800000145.0,8789800000145.0,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
08805492000102,Frigohard Refrigeracao E Servicos Ltda,Indústria,4.Micro,Fabricação de gelo comum,Migração,True,False,False,SOMENTE SESI,1,ATIVA,FRIGOHARD REFRIGERACAO E SERVICOS LTDA,INDÚSTRIA,Fabricacao de gelo comum,MICRO EMPRESA,Maceió,8805492000102.0,,1099-6/04,1099604.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08840340000132,Replast Industria E Comercio Ltda,Indústria,2.Média,Fabricação de embalagens de material plástico,Migração,True,False,False,SOMENTE SESI,1,ATIVA,REPLAST INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,Fabricacao de embalagens de material plastico,DEMAIS,Maceió,8840340000132.0,8840340000132.0,2222-6/00,2222600.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True
08898820000154,Assistence Engenharia Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,ASSISTENCE ENGENHARIA LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Paripueira,,8898820000154.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
08911577000167,Cbe - Companhia Brasileira De Esquadrias Ltda,Indústria,4.Micro,Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais,Migração,True,False,False,SOMENTE SESI,1,ATIVA,CBE - COMPANHIA BRASILEIRA DE ESQUADRIAS LTDA,INDÚSTRIA,Fabricacao de esquadrias de madeira e de pecas de madeira para instalacoes industriais e comerciais,DEMAIS,Maceió,8911577000167.0,,1622-6/02,1622602.0,16.0,C,Industria de transformacao,Produtos de madeira,True,False,SIM,NÃO ATENDIDA,True
08943210000125,Silvano Lazaro Da Silva Ltda,Industria | Indústria,4.Micro,Fabricação de sorvetes e outros gelados comestíveis,Migração,True,True,True,SESI + SENAI,2,ATIVA,SILVANO LAZARO DA SILVA LTDA,INDÚSTRIA,Fabricacao de sorvetes e outros gelados comestiveis,PEQUENO PORTE,Arapiraca,8943210000125.0,8943210000125.0,1053-8/00,1053800.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08962155000110,Nordeste Moveis Ltda,Industria,3.Pequena,Fabricação de móveis com predominância de madeira,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,NORDESTE MOVEIS LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Rio Largo,,8962155000110.0,3101-2/00,3101200.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True
08986384000175,H R Cabral De Vasconcellos Neto  Ltda,Indústria,4.Micro,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras,Migração,True,False,False,SOMENTE SESI,1,ATIVA,H R CABRAL DE VASCONCELLOS NETO LTDA,INDÚSTRIA,Servicos de operacao e fornecimento de equipamentos para transporte e elevacao de cargas e pessoas para uso em obras,MICRO EMPRESA,Maceió,8986384000175.0,,4399-1/04,4399104.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
08995670000105,Ceramica Esperanca Ltda,Indústria,4.Micro,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",Migração,True,False,False,SOMENTE SESI,1,ATIVA,CERAMICA ESPERANCA LTDA,INDÚSTRIA,"Fabricacao de artefatos de ceramica e barro cozido para uso na construcao, exceto azulejos e pisos",MICRO EMPRESA,Matriz de Camaragibe,8995670000105.0,,2342-7/02,2342702.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
09002715000158,Centro Automotivo Monam - Ltda,Indústria,4.Micro,Serviços de manutenção e reparação mecânica de veículos automotores,Migração,True,False,False,SOMENTE SESI,1,ATIVA,CENTRO AUTOMOTIVO MONAM - LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,DEMAIS,Maceió,9002715000158.0,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True
09066964000107,Alianca Construcoes Ltda,Industria | Indústria,2.Média,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,ALIANCA CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,9066964000107.0,9066964000107.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
09158215000100,Ana Maria Da R. Silva Panificacao Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ANA MARIA DA R. SILVA PANIFICACAO LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Paripueira,9158215000100.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
09168566000100,Adrenalina Net Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ADRENALINA NET LTDA,INDÚSTRIA,Provedores de acesso as redes de comunicacoes,PEQUENO PORTE,Palmeira dos Índios,9168566000100.0,,6190-6/01,6190601.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
09232993000100,Evandro V Lima Panificacao Ltda.,Industria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,EVANDRO V LIMA PANIFICACAO LTDA.,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,PEQUENO PORTE,São José da Tapera,,9232993000100.0,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
09259936000106,Servimec Servicos Mecanicos E Eletricos Ltda,Indústria,3.Pequena,Manutenção e reparação de veículos ferroviários,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,SERVIMEC SERVICOS MECANICOS E ELETRICOS LTDA,INDÚSTRIA,Manutencao e reparacao de veiculos ferroviarios,PEQUENO PORTE,Rio Largo,9259936000106.0,,3315-5/00,3315500.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True
09318807000141,Industria E Comercio De Pedras Jidearts Ltda,Industria | Indústria,4.Micro,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,True,True,SESI + SENAI,2,ATIVA,INDUSTRIA E COMERCIO DE PEDRAS JIDEARTS LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",MICRO EMPRESA,Arapiraca,9318807000141.0,9318807000141.0,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
09342379000192,Industria De Laticinios Palmeira Dos Indios S/a Ilpisa - Em Recuperacao Judicial,Indústria,2.Média,Preparação do leite,Migração,True,False,False,SOMENTE SESI,1,ATIVA,INDUSTRIA DE LATICINIOS PALMEIRA DOS INDIOS S/A ILPISA - EM RECUPERACAO JUDICIAL,INDÚSTRIA,Preparacao do leite,DEMAIS,Palmeira dos Índios,9342379000192.0,9342379000192.0,1051-1/00,1051100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
09350655000164,Alves E Siqueira Ltda,Indústria,4.Micro,Instalação e manutenção elétrica,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ALVES E SIQUEIRA LTDA,INDÚSTRIA,Instalacao e manutencao eletrica,MICRO EMPRESA,Maceió,9350655000164.0,,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
09411692000135,Engematloc - Terraplenagem E Locacoes Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,ENGEMATLOC - TERRAPLENAGEM E LOCACOES LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,9411692000135.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
09426272000122,Podium Engenharia Ltda,Indústria,2.Média,Construção de edifícios,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,PODIUM ENGENHARIA LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,9426272000122.0,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
09498666000196,Narayana Provedor De Internet Ltda,Indústria,3.Pequena,Provedores de acesso às redes de comunicações,Migração,True,False,False,SOMENTE SESI,1,ATIVA,NARAYANA PROVEDOR DE INTERNET LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,PEQUENO PORTE,Girau do Ponciano,9498666000196.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
09555120000120,M. W. Industria E Empreendimentos Ltda,Indústria,2.Média,Moagem e fabricação de produtos de origem vegetal não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,ATIVA,M. W. INDUSTRIA E EMPREENDIMENTOS LTDA,INDÚSTRIA,Moagem e fabricacao de produtos de origem vegetal nao especificados anteriormente,DEMAIS,Feliz Deserto,9555120000120.0,,1069-4/00,1069400.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
09558134000288,Via Ambiental Engenharia E Servicos Ltda,Indústria,1.Grande,Coleta de resíduos não-perigosos,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,VIA AMBIENTAL ENGENHARIA E SERVICOS LTDA,INDÚSTRIA,Coleta de residuos nao perigosos,DEMAIS,Maceió,9558134000288.0,,3811-4/00,3811400.0,38.0,E,"Agua, esgoto e residuos",Coleta e tratamento de residuos,True,False,NAO,FORA DO ESCOPO SEBRAE,True
09622027000190,Aglay M C Viana Panificacao,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,AGLAY M C VIANA PANIFICACAO,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Penedo,9622027000190.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
09624655000105,Verdi Ambiental Ltda,Indústria,4.Micro,Coleta de resíduos não-perigosos,Migração,True,False,False,SOMENTE SESI,1,ATIVA,VERDI AMBIENTAL LTDA,INDÚSTRIA,Coleta de residuos nao perigosos,MICRO EMPRESA,Maceió,9624655000105.0,,3811-4/00,3811400.0,38.0,E,"Agua, esgoto e residuos",Coleta e tratamento de residuos,True,False,NAO,FORA DO ESCOPO SEBRAE,True
10145486000100,Plastmarc Comercio E Industria De Material Plastico Ltda,Industria | Indústria,3.Pequena,Recuperação de materiais plásticos,Proposta,True,True,True,SESI + SENAI,2,ATIVA,PLASTMARC COMERCIO E INDUSTRIA DE MATERIAL PLASTICO LTDA,INDÚSTRIA,Recuperacao de materiais plasticos,PEQUENO PORTE,Maceió,10145486000100.0,10145486000100.0,3832-7/00,3832700.0,38.0,E,"Agua, esgoto e residuos",Coleta e tratamento de residuos,True,False,SIM,NÃO ATENDIDA,True
10220039007423,Oeci S.a Em Recuperacao Judicial,Industria,2.Média,Construção de obras-de-arte especiais,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,OECI S.A.,INDÚSTRIA,Construcao de obras de arte especiais,DEMAIS,São José da Tapera,,10220039007423.0,4212-0/00,4212000.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
10238512000144,Profiber Telecom Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PROFIBER TELECOM LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Palmeira dos Índios,10238512000144.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
10299764000183,Lyra & Santos Industria E Comercio De Marmores E Granitos Ltda,Indústria,3.Pequena,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1,ATIVA,LYRA & SANTOS INDUSTRIA E COMERCIO DE MARMORES E GRANITOS LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",MICRO EMPRESA,Maceió,10299764000183.0,,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
10325863000192,Claudivaldo Bezerra Lima,Indústria,4.Micro,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,CLAUDIVALDO BEZERRA LIMA,INDÚSTRIA,Fabricacao de laticinios,MICRO EMPRESA,Major Isidoro,10325863000192.0,10325863000192.0,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
10412434000233,Emsercol - Empresa Sergipana De Contrucao E Limpeza Ltda,Indústria,2.Média,Construção de edifícios,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,EMSERCOL - EMPRESA SERGIPANA DE CONTRUCAO E LIMPEZA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,São Miguel dos Campos,10412434000233.0,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
10415021000121,Marta Araujo Sampaio Padilha,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MARTA ARAUJO SAMPAIO PADILHA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Palmeira dos Índios,10415021000121.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
10438518000165,Plasfilm Comercio E Servicos Graficos Ltda,Indústria,4.Micro,Impressão de material para outros usos,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PLASFILM COMERCIO E SERVICOS GRAFICOS LTDA,INDÚSTRIA,Impressao de material para outros usos,MICRO EMPRESA,Maceió,10438518000165.0,,1813-0/99,1813099.0,18.0,C,Industria de transformacao,Impressao e reproducao de gravacoes,True,False,SIM,NÃO ATENDIDA,True
10472933000135,Texas Industrial S/a,Indústria,3.Pequena,"Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários",Migração,True,False,False,SOMENTE SESI,1,ATIVA,TEXAS INDUSTRIAL S/A,INDÚSTRIA,"Fabricacao de motores e turbinas, pecas e acessorios, exceto para avioes e veiculos rodoviarios",DEMAIS,Maceió,10472933000135.0,,2811-9/00,2811900.0,28.0,C,Industria de transformacao,Maquinas e equipamentos,True,False,SIM,NÃO ATENDIDA,True
10485700000843,M H Servicos Ltda,Indústria,3.Pequena,Fornecimento de alimentos preparados preponderantemente para empresas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,M H SERVICOS LTDA,INDÚSTRIA,Fornecimento de alimentos preparados preponderantemente para empresas,MICRO EMPRESA,Pilar,10485700000843.0,,5620-1/01,5620101.0,56.0,I,Alojamento e alimentacao,Alojamento e alimentacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
10485700000924,M H Servicos Ltda,Indústria,3.Pequena,Fornecimento de alimentos preparados preponderantemente para empresas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,M H SERVICOS LTDA,INDÚSTRIA,Fornecimento de alimentos preparados preponderantemente para empresas,MICRO EMPRESA,São Miguel dos Campos,10485700000924.0,,5620-1/01,5620101.0,56.0,I,Alojamento e alimentacao,Alojamento e alimentacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
10485700001068,M H Servicos Ltda,Indústria,4.Micro,Fornecimento de alimentos preparados preponderantemente para empresas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,M H SERVICOS LTDA,INDÚSTRIA,Fornecimento de alimentos preparados preponderantemente para empresas,MICRO EMPRESA,Pilar,10485700001068.0,,5620-1/01,5620101.0,56.0,I,Alojamento e alimentacao,Alojamento e alimentacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
10485700001220,M H Servicos Ltda,Indústria,4.Micro,Fornecimento de alimentos preparados preponderantemente para empresas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,M H SERVICOS LTDA,INDÚSTRIA,Fornecimento de alimentos preparados preponderantemente para empresas,MICRO EMPRESA,São Miguel dos Campos,10485700001220.0,,5620-1/01,5620101.0,56.0,I,Alojamento e alimentacao,Alojamento e alimentacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
10547384000110,Acesso10 Internet Ltda,Indústria,4.Micro,Provedores de acesso às redes de comunicações,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ACESSO10 INTERNET LTDA,INDÚSTRIA,Provedores de acesso as redes de comunicacoes,PEQUENO PORTE,Arapiraca,10547384000110.0,,6190-6/01,6190601.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
10597121000116,Sheila Marcia Hannequim Demetrio Martins,Indústria,4.Micro,Fornecimento de alimentos preparados preponderantemente para empresas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SHEILA MARCIA HANNEQUIM DEMETRIO MARTINS,INDÚSTRIA,Fornecimento de alimentos preparados preponderantemente para empresas,MICRO EMPRESA,Maceió,10597121000116.0,,5620-1/01,5620101.0,56.0,I,Alojamento e alimentacao,Alojamento e alimentacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
10610031000118,Jc Construcoes E Empreendimentos Imobiliarios Ltda - Em Recuperacao Judicial,Indústria,4.Micro,Administração de obras,Migração,True,False,False,SOMENTE SESI,1,ATIVA,JC CONSTRUCOES E EMPREENDIMENTOS IMOBILIARIOS LTDA - EM RECUPERACAO JUDICIAL,INDÚSTRIA,Administracao de obras,PEQUENO PORTE,Maceió,10610031000118.0,,4399-1/01,4399101.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
10629404000100,Laticinio Renascer Ltda,Indústria,4.Micro,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,LATICINIO RENASCER LTDA,INDÚSTRIA,Fabricacao de laticinios,PEQUENO PORTE,Cajueiro,10629404000100.0,,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
10659395000192,Pre-moldados Empresarial Alagoas Ltda,Indústria,4.Micro,"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda",Migração,True,False,False,SOMENTE SESI,1,ATIVA,PRE-MOLDADOS EMPRESARIAL ALAGOAS LTDA,INDÚSTRIA,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",PEQUENO PORTE,Maceió,10659395000192.0,,2330-3/01,2330301.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
10695076000132,Souza & Souza Ltda,Industria | Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,SOUZA & SOUZA LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,10695076000132.0,10695076000132.0,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
10702260000162,Rotan Pre Moldados E Construcoes Ltda,Industria,3.Pequena,"Obras de urbanização - ruas, praças e calçadas",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,ROTAN PRE MOLDADOS E CONSTRUCOES LTDA,INDÚSTRIA,"Obras de urbanizacao - ruas, pracas e calcadas",MICRO EMPRESA,Arapiraca,,10702260000162.0,4213-8/00,4213800.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
10782639000200,Interlandia Limitada,Indústria,2.Média,Fabricação de produtos de limpeza e polimento,Migração,True,False,False,SOMENTE SESI,1,ATIVA,INTERLANDIA LIMITADA,INDÚSTRIA,Fabricacao de produtos de limpeza e polimento,DEMAIS,Marechal Deodoro,10782639000200.0,10782639000200.0,2062-2/00,2062200.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True
