CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
23693654000143,"Indumaster - Maquinas, Equipamentos E Manutencao Ltda",Industria | Indústria,3.Pequena,"Manutenção e reparação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo",Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,"INDUMASTER - MAQUINAS, EQUIPAMENTOS E MANUTENCAO LTDA",INDÚSTRIA,"Manutencao e reparacao de maquinas e equipamentos para as industrias de alimentos, bebidas e fumo",MICRO EMPRESA,Limoeiro de Anadia,23693654000143.0,23693654000143.0,3314-7/19,3314719.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True
23720921000124,Stx Energia Ltda,Indústria,3.Pequena,Serviços de engenharia,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23784607000105,J V P Da Silva,Indústria,4.Micro,Provedores de acesso às redes de comunicações,Migração,True,False,False,SOMENTE SESI,1,ATIVA,J V P DA SILVA,INDÚSTRIA,Provedores de acesso as redes de comunicacoes,MICRO EMPRESA,Maceió,23784607000105.0,,6190-6/01,6190601.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
23803052000100,Fortfit Academia Ltda,Não Indústria,4.Micro,Atividades de condicionamento físico,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23803052000282,Fortfit Academia Ltda,Não Indústria,4.Micro,Atividades de condicionamento físico,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23856827000105,"Pontes, Marinho E Vasconcellos Advogados",Não Indústria,4.Micro,Serviços advocatícios,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23878186000181,Centro De Educacao Infantil Bilingue Ltda,Não Indústria,3.Pequena,Ensino de idiomas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23883380000155,Atmmpaes Comercio De Produtos De Nutricao Esportiva E Funcional Ltda,Não Indústria,4.Micro,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
23953373000182,Bahia Industria De Subprodutos Animais Ltda,Indústria,3.Pequena,Preparação de subprodutos do abate,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24111914000198,Pedro Locacoes Ltda,Não Indústria,4.Micro,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24146840000125,Donna Lai Salgados Ltda,Industria,4.Micro,Fabricação de alimentos e pratos prontos,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,DONNA LAI SALGADOS LTDA,INDÚSTRIA,Fabricacao de alimentos e pratos prontos,MICRO EMPRESA,Maceió,,24146840000125.0,1096-1/00,1096100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
24166316000116,Iplac Industria Plastica Caetes Ltda,Indústria,1.Grande,Fabricação de artefatos de material plástico para uso pessoal e doméstico,Migração,True,False,False,SOMENTE SESI,1,ATIVA,IPLAC INDUSTRIA PLASTICA CAETES LTDA,INDÚSTRIA,Fabricacao de artefatos de material plastico para uso pessoal e domestico,DEMAIS,Maceió,24166316000116.0,24166316000116.0,2229-3/01,2229301.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True
24166316000205,Iplac Industria Plastica Caetes Ltda,Indústria,2.Média,Fabricação de artefatos de material plástico para uso pessoal e doméstico,Migração,True,False,False,SOMENTE SESI,1,ATIVA,IPLAC INDUSTRIA PLASTICA CAETES LTDA,INDÚSTRIA,Fabricacao de artefatos de material plastico para uso pessoal e domestico,DEMAIS,Maceió,24166316000205.0,,2229-3/01,2229301.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True
24174070000124,Record Planejamento E Construcao Ltda,Industria | Indústria,3.Pequena,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,RECORD PLANEJAMENTO E CONSTRUCAO LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,24174070000124.0,24174070000124.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
24194249000143,P C Assessoria Empresarial Ltda,Não Indústria,3.Pequena,Seleção e agenciamento de mão-de-obra,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24208048000158,Ferbras Ferragens Brasil Ltda,Não Indústria,4.Micro,Comércio varejista de ferragens e ferramentas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24239931000105,Ibratin Nordeste Ltda,Industria | Indústria,3.Pequena,"Fabricação de tintas, vernizes, esmaltes e lacas",Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,IBRATIN NORDESTE LTDA,INDÚSTRIA,"Fabricacao de tintas, vernizes, esmaltes e lacas",DEMAIS,Maceió,24239931000105.0,24239931000105.0,2071-1/00,2071100.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True
24244972000190,Condominio Do Edificio Curima,Não Indústria,4.Micro,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24245219000119,Condominio Maceio Shopping Center,Nao Industria,2.Média,Condomínios prediais,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
24250342000128,Aplimac Aplicadora Maceio Ltda,Industria,3.Pequena,Serviços de pintura de edifícios em geral,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,APLIMAC APLICADORA MACEIO LTDA,INDÚSTRIA,Servicos de pintura de edificios em geral,PEQUENO PORTE,Maceió,,24250342000128.0,4330-4/04,4330404.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
24250813000106,Jose Bepe Guedes De Luna,Não Indústria,4.Micro,Outros alojamentos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24251530000170,Tavares E Barros Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,TAVARES E BARROS LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Palmeira dos Índios,24251530000170.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
24252447000116,Teknol Eletronica Industrial Ltda,Industria,3.Pequena,"Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,TEKNOL ELETRONICA INDUSTRIAL LTDA,INDÚSTRIA,"Manutencao e reparacao de maquinas, aparelhos e materiais eletricos nao especificados anteriormente",DEMAIS,Pilar,,24252447000116.0,3313-9/99,3313999.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True
24285302000111,Visgueiro & Magalhaes Ltda,Indústria,4.Micro,Fabricação de estruturas metálicas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,VISGUEIRO & MAGALHAES LTDA,INDÚSTRIA,Fabricacao de estruturas metalicas,PEQUENO PORTE,Maceió,24285302000111.0,24285302000111.0,2511-0/00,2511000.0,25.0,C,Industria de transformacao,Produtos de metal (exceto maquinas),True,False,SIM,NÃO ATENDIDA,True
24307233000108,Panificadora E Lanchonete Rio Branco Ltda,Industria | Indústria,3.Pequena,FABRICAÇÃO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE PRODUÇÃO PRÓPRIA,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,PANIFICADORA E LANCHONETE RIO BRANCO LTDA,INDÚSTRIA,Fabricacao de produtos de panificacao industrial,PEQUENO PORTE,Arapiraca,24307233000108.0,24307233000108.0,1091-1/00,1091100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
24312944000162,Cooperativa Mista Radio Tele Taxi De Maceio Ltda,Não Indústria,4.Micro,Outras atividades associativas profissionais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24313827000113,Comlub Comercial De Lubrificantes S.a.,Não Indústria,3.Pequena,Comércio atacadista de lubrificantes,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24321382000202,Luna L Nunes Avicola Ltda,Indústria,3.Pequena,Fabricação de alimentos para animais,Migração,True,False,False,SOMENTE SESI,1,ATIVA,LUNA L NUNES AVICOLA LTDA,INDÚSTRIA,Fabricacao de alimentos para animais,DEMAIS,Arapiraca,24321382000202.0,,1066-0/00,1066000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
24321382000385,Luna L Nunes Avicola Ltda,Não Indústria,4.Micro,Produção de ovos,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24322398000302,Especiarya Industria E Comercio Ltda,Indústria,3.Pequena,FABRICAÇÃO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE PRODUÇÃO PRÓPRIA,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,ESPECIARYA INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,Fabricacao de produtos de panificacao industrial,DEMAIS,Maceió,24322398000302.0,,1091-1/00,1091100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
24326589000180,System Tours Viagens E Turismo Ltda,Não Indústria,4.Micro,Agências de viagens,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24328700000178,Lares Construcoes Ltda,Industria | Indústria,2.Média,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,LARES CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,24328700000178.0,24328700000178.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
24341378000117,Toracica Alagoas Servicos Medicos Ltda,Não Indústria,4.Micro,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24353188000110,Ruca Comercio De Alimentos Ltda,Industria,3.Pequena,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,RUCA COMERCIO DE ALIMENTOS LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,PEQUENO PORTE,Maceió,,24353188000110.0,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
24408420000170,Multpaes Fabricacao De Paes Ltda,Industria,3.Pequena,FABRICAÇÃO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE PRODUÇÃO PRÓPRIA,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,MULTPAES FABRICACAO DE PAES LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,,24408420000170.0,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
24447770002270,"Teixeira Duarte - Engenharia E Construcoes, S.a.",Industria,1.Grande,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,"TEIXEIRA DUARTE - ENGENHARIA E CONSTRUCOES, S.A.",INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,24447770002270.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
24463812000131,Condominio Do Edificio Costa Do Sol,Não Indústria,4.Micro,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24464315000158,Assoc Dos Servidores Inat Do Fisco Do Estado De Alagoas,Não Indústria,4.Micro,Atividades de associações de defesa de direitos sociais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24467896000181,Ccb Engenharia Ltda,Industria,2.Média,"Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas, exceto obras de irrigação",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CCB ENGENHARIA LTDA,INDÚSTRIA,"Construcao de redes de abastecimento de agua, coleta de esgoto e construcoes correlatas, exceto obras de irrigacao",PEQUENO PORTE,Maceió,,24467896000181.0,4222-7/01,4222701.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
24468522000180,Hotel Costamar Ltda,Não Indústria,2.Média,Hotéis,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24470023000128,Deniz & Cia Ltda,Indústria,4.Micro,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas",Migração,True,False,False,SOMENTE SESI,1,ATIVA,DENIZ & CIA LTDA,INDÚSTRIA,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",MICRO EMPRESA,Palmeira dos Índios,24470023000128.0,,1412-6/02,1412602.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
24480485000126,Engequip Turbinas A Vapor Ltda,Indústria,4.Micro,"Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente, peças e acessórios",Migração,True,False,False,SOMENTE SESI,1,ATIVA,ENGEQUIP TURBINAS A VAPOR LTDA,INDÚSTRIA,"Fabricacao de maquinas e equipamentos para uso industrial especifico nao especificados anteriormente, pecas e acessorios",PEQUENO PORTE,Maceió,24480485000126.0,,2869-1/00,2869100.0,28.0,C,Industria de transformacao,Maquinas e equipamentos,True,False,SIM,NÃO ATENDIDA,True
24482648000100,Preventiva Car Industrial Ltda,Indústria,4.Micro,Fabricação de equipamentos de transporte não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PREVENTIVA CAR INDUSTRIAL LTDA,INDÚSTRIA,Fabricacao de equipamentos de transporte nao especificados anteriormente,PEQUENO PORTE,Maceió,24482648000100.0,,3099-7/00,3099700.0,30.0,C,Industria de transformacao,Outros equip. de transporte,True,False,SIM,NÃO ATENDIDA,True
24483633000166,Santos E Melo Ltda,Não Indústria,4.Micro,Cabeleireiros,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24487886000108,Marmogran Industria E Comercio De Marmores E Granitos Ltda,Indústria,4.Micro,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1,ATIVA,MARMOGRAN INDUSTRIA E COMERCIO DE MARMORES E GRANITOS LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",PEQUENO PORTE,Maceió,24487886000108.0,,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
24506839000164,R V I Comercio E Servicos Industriais Ltda,Industria,4.Micro,Manutenção e reparação de válvulas industriais,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,R V I COMERCIO E SERVICOS INDUSTRIAIS LTDA,INDÚSTRIA,Manutencao e reparacao de valvulas industriais,PEQUENO PORTE,Maceió,,24506839000164.0,3314-7/03,3314703.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True
24515392000190,A R Lopes Quintino Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,A R LOPES QUINTINO LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Arapiraca,,24515392000190.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
24575297000181,J. V. F. Gomes Equipadora,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24726921000102,Jose Arnaldo Pinheiro De Souza Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,JOSE ARNALDO PINHEIRO DE SOUZA LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Arapiraca,24726921000102.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
24736262000187,J W P De Gouveia,Indústria,4.Micro,Impressão de material para uso publicitário,Migração,True,False,False,SOMENTE SESI,1,ATIVA,J W P DE GOUVEIA,INDÚSTRIA,Impressao de material para uso publicitario,MICRO EMPRESA,Maceió,24736262000187.0,,1813-0/01,1813001.0,18.0,C,Industria de transformacao,Impressao e reproducao de gravacoes,True,False,SIM,NÃO ATENDIDA,True
24751061000159,T Z Confeccoes Ltda,Indústria,4.Micro,"Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida",Migração,True,False,False,SOMENTE SESI,1,ATIVA,T Z CONFECCOES LTDA,INDÚSTRIA,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",MICRO EMPRESA,Maceió,24751061000159.0,,1412-6/01,1412601.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
24830240000181,Elizabete Pinheiro Queiroz,Não Indústria,4.Micro,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
24870569000176,Agronegocio Vasconcelos Ltda,Industria | Indústria,3.Pequena,Preparação do leite,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,AGRONEGOCIO VASCONCELOS LTDA,INDÚSTRIA,Preparacao do leite,DEMAIS,Maceió,24870569000176.0,24870569000176.0,1051-1/00,1051100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
24883020000116,Rosilene De Lima Moura,Indústria,2.Média,"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores",Migração,True,False,False,SOMENTE SESI,1,ATIVA,ROSILENE DE LIMA MOURA,INDÚSTRIA,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",MICRO EMPRESA,Maceió,24883020000116.0,,4520-0/07,4520007.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True
24937152000183,Laikos Solucoes Em Telecomunicacoes Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,LAIKOS SOLUCOES EM TELECOMUNICACOES LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Maragogi,24937152000183.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
24937152000345,Laikos Solucoes Em Telecomunicacoes Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,LAIKOS SOLUCOES EM TELECOMUNICACOES LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Quebrangulo,24937152000345.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
24987856000160,Brazmarmore Industria E Comercio De Marmores E Granito Ltda,Indústria,3.Pequena,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1,ATIVA,BRAZMARMORE INDUSTRIA E COMERCIO DE MARMORES E GRANITO LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",MICRO EMPRESA,Maceió,24987856000160.0,,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
24987939000150,3m Administracao Ltda,Não Indústria,4.Micro,"Albergues, exceto assistenciais",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
25060853000140,Ello Condominios Ltda,Não Indústria,3.Pequena,Gestão e administração da propriedade imobiliária,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
25079321000154,Sacramento E Almeida Ltda,Não Indústria,3.Pequena,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
25164354000100,Condominio Riacho Doce Residence Flat,Não Indústria,3.Pequena,Condomínios prediais,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
25245517000171,Consorcio Construtor Alta Maceio,Industria,3.Pequena,"Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas, exceto obras de irrigação",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CONSORCIO CONSTRUTOR ALTA MACEIO,INDÚSTRIA,"Construcao de redes de abastecimento de agua, coleta de esgoto e construcoes correlatas, exceto obras de irrigacao",DEMAIS,Maceió,,25245517000171.0,4222-7/01,4222701.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
